Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"6829, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.765121,-122.3728,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2008,2677,3,3,9555,2409919,30123,0,2,Forced Air,Window Unit,"Refrigerator, Garbage Disposal, Oven, Washer, Dryer","Close to restaurants, Built-in storage, Hardwood floors, Landscaped backyard, Updated kitchen",San Francisco Unified School District,73,69,2022-05-11,2061181,4558
"5787, 22nd Street, Dogpatch, San Francisco, CA 94102",37.769257,-122.384219,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2013,2244,4,3,6826,3379916,42248,529,0,Baseboard,Mini Split,"Garbage Disposal, Oven, Dryer, Dishwasher","Close to restaurants, Built-in storage, Laminate floors, Updated kitchen",San Francisco Unified School District,83,75,2021-12-04,2459625,6392
"1818, 3rd Street, Dogpatch, San Francisco, CA 94102",37.760528,-122.386789,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2013,2,3,6351,3050195,38127,0,0,Baseboard,Central Air,"Garbage Disposal, Microwave, Refrigerator, Washer","Private backyard, Updated kitchen, Hardwood floors, Close to public transportation, High ceilings",San Francisco Unified School District,80,68,2022-01-19,2631344,5768
"2522, 22nd Street, Dogpatch, San Francisco, CA 94102",37.769796,-122.371926,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2359,2,1,9093,2881158,36014,0,2,Baseboard,Evaporative,"Oven, Refrigerator, Dishwasher, Garbage Disposal","Carpet floors, Close to shopping, Updated kitchen, Spacious backyard, High ceilings",San Francisco Archdiocese,77,72,2022-08-30,2262569,5449
"1350, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79687,-122.415063,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1938,3244,5,4,9976,3309996,41374,0,0,Baseboard,Central Air,"Washer, Garbage Disposal, Refrigerator, Dishwasher, Oven","Fireplace, Modern kitchen, Carpet floors",San Francisco Archdiocese,87,79,2023-04-18,2486234,6260
"3373, Lombard Street, Russian Hill, San Francisco, CA 94102",37.793478,-122.413149,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1929,2702,5,4,6903,3921033,49012,756,2,Baseboard,None,"Refrigerator, Washer, Dishwasher, Oven","Fireplace, Close to public transportation, Spacious backyard, Hardwood floors",Private Schools,82,76,2020-11-26,2800681,7416
"1608, Green Street, Russian Hill, San Francisco, CA 94102",37.79317,-122.411529,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1930,3118,4,4,6733,3270443,40880,0,2,Central Heating,None,"Washer, Dishwasher, Dryer","Close to public transportation, Laminate floors, Private backyard, Modern kitchen, Fireplace",Private Schools,87,81,2021-09-01,2648088,6185
"9311, Union Street, Russian Hill, San Francisco, CA 94102",37.799723,-122.401153,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1932,3868,5,4,14981,3469186,43364,0,2,Wall Unit,Evaporative,"Refrigerator, Dryer, Washer, Dishwasher","Close to public transportation, Tile floors, Modern kitchen",Charter Schools,86,77,2022-11-03,2890387,6561
"4027, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79499,-122.411804,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1897,3015,4,3,7041,3690500,46131,351,1,Forced Air,None,"Oven, Dishwasher, Dryer","Concrete floors, Spacious backyard, High ceilings",San Francisco Unified School District,86,76,2021-06-08,3247934,6980
"5438, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796387,-122.418126,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1931,2840,5,4,8915,3487015,43587,0,1,Radiant,Window Unit,"Washer, Dryer, Microwave","Updated kitchen, Spacious backyard, High ceilings",San Francisco Unified School District,86,83,2022-12-17,2548097,6595
"1924, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.795098,-122.4133,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1938,3706,3,2,7944,3920309,49003,0,2,Radiant,Central Air,"Dryer, Garbage Disposal, Dishwasher","Spacious backyard, Laminate floors, Fireplace, Renovated kitchen, Close to restaurants",Charter Schools,82,82,2023-06-28,2863761,7414
"3186, Green Street, Russian Hill, San Francisco, CA 94102",37.798509,-122.413023,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1916,3214,3,3,12335,3150835,39385,282,1,Wall Unit,None,"Dryer, Garbage Disposal, Microwave","High ceilings, Carpet floors, Modern kitchen, Spacious backyard, Close to public transportation",Charter Schools,85,78,2024-02-14,2718206,5959
"5041, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796622,-122.410529,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1888,2516,5,4,7263,2527367,31592,695,0,Forced Air,None,"Refrigerator, Dryer, Garbage Disposal, Washer, Microwave, Dishwasher","Renovated kitchen, Built-in storage, Spacious backyard",San Francisco Unified School District,89,85,2022-10-12,2213930,4780
"3274, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796478,-122.409665,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1926,3878,3,2,14797,3918610,48982,380,1,Radiant,Window Unit,"Washer, Microwave, Dryer","Modern kitchen, Tile floors, Close to restaurants",San Francisco Archdiocese,84,80,2021-07-06,3331851,7411
"4858, Filbert Street, Russian Hill, San Francisco, CA 94102",37.797353,-122.415135,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1911,3497,5,4,11017,2673098,33413,0,1,Forced Air,None,"Refrigerator, Oven, Dishwasher","Updated kitchen, Hardwood floors, High ceilings",San Francisco Unified School District,83,85,2021-08-03,1993512,5055
"7337, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.791535,-122.405547,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1922,2681,5,4,7525,2607384,32592,0,0,Baseboard,None,"Washer, Dryer, Microwave, Garbage Disposal","Fireplace, Landscaped backyard, Close to parks",San Francisco Archdiocese,90,82,2024-08-05,1866010,4931
"1521, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79135,-122.408283,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1886,2958,4,4,7676,2827849,35348,0,0,Central Heating,Central Air,"Dryer, Washer, Microwave, Refrigerator, Oven","Updated kitchen, Close to shopping, Spacious backyard, Built-in storage",Charter Schools,89,85,2022-08-16,2245014,5348
"4184, Green Street, Russian Hill, San Francisco, CA 94102",37.798578,-122.419621,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1929,2852,4,4,6569,3746443,46830,0,1,Wall Unit,Window Unit,"Oven, Refrigerator, Microwave, Garbage Disposal, Dryer","Close to public transportation, Renovated kitchen, Spacious backyard, Carpet floors",San Francisco Unified School District,87,77,2022-03-31,3356928,7086
"8912, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.790535,-122.408951,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1907,2776,4,4,9224,3602743,45034,0,2,Baseboard,None,"Washer, Dishwasher, Garbage Disposal, Dryer, Microwave","Private backyard, Tile floors, Built-in storage, Close to public transportation",San Francisco Unified School District,80,83,2023-03-31,2993142,6814
"7194, Green Street, Russian Hill, San Francisco, CA 94102",37.796591,-122.415395,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1897,3345,4,3,9338,2788081,34851,722,2,Baseboard,Mini Split,"Refrigerator, Dryer, Microwave, Washer, Dishwasher","Fireplace, Private backyard, Close to public transportation, Updated kitchen",Charter Schools,88,85,2023-03-26,2331808,5273
"1664, Union Street, Russian Hill, San Francisco, CA 94102",37.790237,-122.405599,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1897,2645,4,4,8177,3657412,45717,0,2,Wall Unit,Central Air,"Oven, Dishwasher, Garbage Disposal","Fireplace, Carpet floors, Close to shopping, Spacious backyard, Updated kitchen",Private Schools,85,77,2024-06-02,2868419,6916
"9590, Union Street, Russian Hill, San Francisco, CA 94102",37.793827,-122.410617,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1895,3462,5,4,9723,3059196,38239,782,0,Central Heating,Mini Split,"Oven, Washer, Microwave","Close to shopping, Landscaped backyard, Renovated kitchen, High ceilings, Carpet floors",Private Schools,89,80,2024-08-30,2611349,5785
"3792, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.790602,-122.404523,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1891,3471,5,4,11700,3655752,45696,0,0,Central Heating,Mini Split,"Oven, Dishwasher, Washer, Refrigerator, Dryer, Garbage Disposal","Landscaped backyard, Modern kitchen, Fireplace, Close to public transportation, Tile floors",San Francisco Archdiocese,81,79,2020-10-08,2579110,6915
"2468, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.791648,-122.403271,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1912,2686,5,4,7601,3422738,42784,433,0,Radiant,Window Unit,"Dryer, Oven, Refrigerator","Updated kitchen, Close to shopping, Fireplace, Concrete floors, Private backyard",Private Schools,90,77,2023-09-02,2662642,6474
"936, Green Street, Russian Hill, San Francisco, CA 94102",37.797904,-122.403784,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1912,3419,3,4,13315,3818755,47734,610,1,Baseboard,Central Air,"Microwave, Dryer, Washer, Oven, Garbage Disposal","Renovated kitchen, Landscaped backyard, Built-in storage, Close to restaurants, Laminate floors",Private Schools,81,75,2024-06-17,2767886,7222
"9613, Filbert Street, Russian Hill, San Francisco, CA 94102",37.790634,-122.412781,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1939,3509,5,4,10626,2829228,35365,0,2,Radiant,Central Air,"Dryer, Garbage Disposal, Refrigerator, Dishwasher, Washer, Oven","Renovated kitchen, Fireplace, Close to public transportation",San Francisco Unified School District,89,79,2024-05-13,2311847,5350
"9365, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.795178,-122.405841,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1881,3748,3,4,10486,2532455,31655,0,0,Central Heating,Mini Split,"Microwave, Dishwasher, Garbage Disposal, Oven","High ceilings, Private backyard, Close to public transportation",Charter Schools,85,83,2021-05-23,2107632,4789
"805, Filbert Street, Russian Hill, San Francisco, CA 94102",37.791235,-122.4087,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1936,3040,5,4,10300,3536721,44209,0,0,Central Heating,Mini Split,"Washer, Refrigerator, Dishwasher, Garbage Disposal","Spacious backyard, High ceilings, Modern kitchen, Concrete floors",San Francisco Archdiocese,82,79,2021-08-31,2733404,6689
"1974, Green Street, Russian Hill, San Francisco, CA 94102",37.793153,-122.407587,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1881,3665,4,3,13034,2904878,36310,331,1,Radiant,Central Air,"Dishwasher, Microwave, Dryer","Private backyard, Modern kitchen, Laminate floors, High ceilings",San Francisco Unified School District,89,85,2023-07-28,2507624,5493
"2307, Sacramento Street, Nob Hill, San Francisco, CA 94102",37.791182,-122.409731,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1893,4289,5,4,12472,2944621,36807,0,2,Forced Air,Mini Split,"Oven, Dishwasher, Refrigerator, Dryer","Landscaped backyard, High ceilings, Close to parks, Hardwood floors, Updated kitchen",Private Schools,93,82,2023-07-27,2390226,5569
"8712, Sacramento Street, Nob Hill, San Francisco, CA 94102",37.795656,-122.416529,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1884,3578,3,2,14311,4297656,53720,0,0,Central Heating,None,"Washer, Microwave, Dishwasher","Close to shopping, Landscaped backyard, Updated kitchen",San Francisco Unified School District,92,87,2022-07-25,3261306,8128
"8651, Washington Street, Nob Hill, San Francisco, CA 94102",37.794326,-122.404645,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1933,4166,4,4,12879,3043447,38043,413,2,Forced Air,None,"Garbage Disposal, Oven, Washer, Dishwasher, Dryer","Close to shopping, Modern kitchen, High ceilings, Private backyard, Tile floors",San Francisco Unified School District,89,84,2022-03-24,2393447,5756
"5265, Jackson Street, Nob Hill, San Francisco, CA 94102",37.790052,-122.401891,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1911,3860,6,5,14691,4472299,55903,0,2,Wall Unit,Evaporative,"Dryer, Microwave, Refrigerator","Updated kitchen, Fireplace, Spacious backyard, Hardwood floors",San Francisco Archdiocese,90,81,2024-03-13,3885179,8458
"8897, Pine Street, Nob Hill, San Francisco, CA 94102",37.795314,-122.413586,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1882,4284,6,5,17096,3359847,41998,0,1,Forced Air,Central Air,"Garbage Disposal, Oven, Refrigerator, Dryer","Updated kitchen, Private backyard, Close to public transportation, High ceilings",Private Schools,90,83,2022-02-09,2382950,6353
"7884, Jackson Street, Nob Hill, San Francisco, CA 94102",37.792167,-122.419672,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1923,2852,3,4,7973,3422899,42786,530,0,Central Heating,Central Air,"Dishwasher, Washer, Refrigerator, Garbage Disposal, Oven","Updated kitchen, Spacious backyard, Fireplace, Concrete floors, Close to shopping",Charter Schools,95,88,2023-09-09,2935700,6474
"6809, Sacramento Street, Nob Hill, San Francisco, CA 94102",37.794331,-122.414717,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1919,3803,6,5,13008,4078679,50983,286,1,Forced Air,Central Air,"Refrigerator, Garbage Disposal, Dishwasher, Dryer, Microwave, Washer","Renovated kitchen, Laminate floors, Close to restaurants, High ceilings, Private backyard",San Francisco Archdiocese,86,82,2024-01-14,3659813,7714
"3038, Washington Street, Nob Hill, San Francisco, CA 94102",37.798199,-122.415145,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1904,4500,6,5,13404,4263523,53294,672,0,Radiant,Evaporative,"Oven, Garbage Disposal, Dryer, Washer, Microwave, Dishwasher","Close to shopping, High ceilings, Concrete floors, Private backyard, Modern kitchen",San Francisco Archdiocese,89,87,2021-12-22,3300536,8064
"2042, Jackson Street, Nob Hill, San Francisco, CA 94102",37.796193,-122.4042,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1886,3618,4,5,8858,3133575,39169,0,1,Baseboard,None,"Dryer, Washer, Microwave","Private backyard, Renovated kitchen, Built-in storage, Carpet floors",San Francisco Unified School District,91,87,2024-07-20,2645153,5926
"7853, Washington Street, Nob Hill, San Francisco, CA 94102",37.796322,-122.401122,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1900,3010,3,3,9198,3324488,41556,0,0,Forced Air,Central Air,"Washer, Oven, Microwave","Modern kitchen, Fireplace, Laminate floors",San Francisco Archdiocese,90,84,2022-08-19,2581797,6288
"1519, Pine Street, Nob Hill, San Francisco, CA 94102",37.798313,-122.417053,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1898,3843,6,5,13563,2834093,35426,0,2,Forced Air,Central Air,"Refrigerator, Oven, Dishwasher, Dryer","Modern kitchen, Laminate floors, Close to parks",San Francisco Archdiocese,94,88,2024-02-12,2060549,5360
"3983, Sacramento Street, Nob Hill, San Francisco, CA 94102",37.794346,-122.414856,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1881,4157,4,4,16568,4008412,50105,0,2,Wall Unit,Mini Split,"Refrigerator, Oven, Dryer, Washer","Spacious backyard, Close to restaurants, Built-in storage",Charter Schools,92,85,2024-01-23,2871128,7581
"1142, Sacramento Street, Nob Hill, San Francisco, CA 94102",37.792032,-122.408165,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1910,4337,6,5,12132,2960670,37008,0,1,Radiant,None,"Garbage Disposal, Dryer, Dishwasher","Close to shopping, Updated kitchen, Built-in storage, Landscaped backyard",Charter Schools,90,88,2020-10-12,2617137,5599
"3404, Pine Street, Nob Hill, San Francisco, CA 94102",37.792885,-122.417499,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1912,3622,5,5,12600,3225848,40323,0,2,Wall Unit,None,"Refrigerator, Microwave, Dishwasher","Carpet floors, Private backyard, Close to public transportation, Renovated kitchen, Fireplace",San Francisco Archdiocese,95,90,2022-06-15,2496133,6101
"8175, Jackson Street, Nob Hill, San Francisco, CA 94102",37.790439,-122.415683,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1940,4120,4,5,9094,3045504,38068,221,0,Forced Air,None,"Dishwasher, Microwave, Dryer, Refrigerator, Washer","Carpet floors, Modern kitchen, High ceilings, Spacious backyard, Close to parks",Private Schools,91,84,2022-06-03,2654902,5759
"6465, California Street, Nob Hill, San Francisco, CA 94102",37.797628,-122.40947,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1895,4191,3,3,13345,4447682,55596,0,0,Radiant,Window Unit,"Dryer, Dishwasher, Washer, Microwave, Garbage Disposal","Modern kitchen, High ceilings, Close to shopping",San Francisco Archdiocese,95,87,2023-08-28,3748468,8413
"7145, Jackson Street, Nob Hill, San Francisco, CA 94102",37.796834,-122.41007,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1901,2848,6,5,11380,3773662,47170,0,0,Radiant,Window Unit,"Dishwasher, Washer, Refrigerator, Oven, Garbage Disposal, Dryer","Laminate floors, Close to restaurants, Built-in storage, Private backyard",San Francisco Archdiocese,92,85,2023-05-14,2928128,7137
"3147, Jackson Street, Nob Hill, San Francisco, CA 94102",37.7958,-122.408028,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1893,3543,5,5,12795,2921892,36523,0,2,Radiant,Mini Split,"Dryer, Washer, Oven, Dishwasher, Microwave, Refrigerator","Carpet floors, Private backyard, Close to parks, Modern kitchen, High ceilings",San Francisco Unified School District,93,86,2021-11-24,2477961,5526
"5289, Washington Street, Nob Hill, San Francisco, CA 94102",37.797954,-122.41008,Nob Hill,2025-08-31,Single Family Home,Victorian/Classic,1889,3018,3,2,11808,4140963,51762,226,0,Radiant,None,"Dishwasher, Microwave, Garbage Disposal, Refrigerator, Oven, Dryer","Close to parks, Modern kitchen, Tile floors, Spacious backyard, High ceilings",Charter Schools,86,82,2023-12-29,3441811,7832
