2025-08-22 22:12:02,771 - INFO - Coordinates cache database initialized
2025-08-22 22:12:10,193 - WARNING - Could not geocode Taku-Campbell, Anchorage Borough, AK
2025-08-23 10:29:31,961 - WARNING - Could not geocode Crestwood-Hinda Heights, Fayette County, KY
2025-08-23 10:29:32,984 - WARNING - Could not geocode Jamestown, Fayette County, KY
2025-08-23 10:29:34,014 - WARNING - Could not geocode Thoroughbred Acres-Kingston, Fayette County, KY
2025-08-23 10:29:34,844 - WARNING - Could not geocode Warrenton-Harmitage Hills-Pinehurst, Fayette County, KY
2025-08-23 10:29:36,572 - WARNING - Could not geocode Douglas High School, Fayette County, KY
2025-08-23 10:29:37,490 - WARNING - Could not geocode Clay's Ferry, Fayette County, KY
2025-08-23 10:29:41,494 - WARNING - Could not geocode Central Business District, Jefferson County, KY
2025-08-23 10:29:41,998 - WARNING - Could not geocode Schnitzelburg, Jefferson County, KY
2025-08-23 10:29:43,123 - WARNING - Could not geocode Park Duvalle, Jefferson County, KY
2025-08-23 10:29:44,300 - WARNING - Could not geocode Cherokee Triangle, Jefferson County, KY
2025-08-23 10:29:45,232 - WARNING - Could not geocode Highlands Douglas, Jefferson County, KY
2025-08-23 10:29:46,091 - WARNING - Could not geocode Smoketown Jackson, Jefferson County, KY
2025-08-23 10:29:47,223 - WARNING - Could not geocode Avondale Melbourne Heights, Jefferson County, KY
2025-08-23 10:29:48,244 - WARNING - Could not geocode Hayfield Dundee, Jefferson County, KY
2025-08-23 10:29:49,985 - WARNING - Could not geocode Rock Creek Lexington Road, Jefferson County, KY
2025-08-23 10:29:50,465 - WARNING - Could not geocode Cherokee Seneca, Jefferson County, KY
2025-08-23 10:29:51,110 - WARNING - Could not geocode Merriwether, Jefferson County, KY
2025-08-23 10:29:52,022 - WARNING - Could not geocode Soutland Park, Jefferson County, KY
2025-08-23 10:29:53,567 - WARNING - Could not geocode Cherokee Gardens, Jefferson County, KY
2025-08-23 10:29:54,069 - WARNING - Could not geocode Whipps Millgate, Jefferson County, KY
2025-08-23 10:29:55,217 - WARNING - Could not geocode Paristown Pointe, Jefferson County, KY
2025-08-23 10:30:05,644 - WARNING - Could not geocode Ceder Grove, Lynbrook, Caddo Parish, LA
2025-08-23 10:30:06,599 - WARNING - Could not geocode Broadmoor, Anderson Island, Shreve Isle., Caddo Parish, LA
2025-08-23 10:30:08,109 - WARNING - Could not geocode Hyde Park Brookwood, Southern Hills, Caddo Parish, LA
2025-08-23 10:30:08,745 - WARNING - Could not geocode Caddo Heights, South Highlands, Caddo Parish, LA
2025-08-23 10:30:09,749 - WARNING - Could not geocode Springlake, University Terrace, Caddo Parish, LA
2025-08-23 10:30:10,566 - WARNING - Could not geocode Jenkins, Pinecroft Subdivision, Caddo Parish, LA
2025-08-23 10:30:12,618 - WARNING - Could not geocode Sunset Arcre, Garden Valley, Morningside, Caddo Parish, LA
2025-08-23 10:30:12,818 - WARNING - Could not geocode Martin Luther King Dr. Area, Caddo Parish, LA
2025-08-23 10:30:13,740 - WARNING - Could not geocode Highland, Stoner Hill, Caddo Parish, LA
2025-08-23 10:30:14,765 - WARNING - Could not geocode Airport, Pines Road, Caddo Parish, LA
2025-08-23 10:30:15,584 - WARNING - Could not geocode Queensborough, Caddo Parish, LA
2025-08-23 10:30:16,656 - WARNING - Could not geocode Mooretown and Hollywood Heights, Caddo Parish, LA
2025-08-23 10:30:17,939 - WARNING - Could not geocode Western Hills and Yarborough, Caddo Parish, LA
2025-08-23 10:30:18,964 - WARNING - Could not geocode Allendale, Lakeside, Caddo Parish, LA
2025-08-23 10:30:20,398 - WARNING - Could not geocode Country Club Hills, Lakeshore Shopping, Caddo Parish, LA
2025-08-23 10:30:20,705 - WARNING - Could not geocode Ellerbe Woods, Caddo Parish, LA
2025-08-23 10:30:21,832 - WARNING - Could not geocode North Highlands, Caddo Parish, LA
2025-08-23 10:30:25,723 - WARNING - Could not geocode South Burbank, East Baton Rouge Parish, LA
2025-08-23 10:30:27,181 - WARNING - Could not geocode Zion City, East Baton Rouge Parish, LA
2025-08-23 10:30:27,974 - WARNING - Could not geocode Jones Creek, East Baton Rouge Parish, LA
2025-08-23 10:30:28,692 - WARNING - Could not geocode Highland-Perkins, East Baton Rouge Parish, LA
2025-08-23 10:30:29,921 - WARNING - Could not geocode Jefferson, East Baton Rouge Parish, LA
2025-08-23 10:30:30,907 - WARNING - Could not geocode South Campus, East Baton Rouge Parish, LA
2025-08-23 10:30:31,534 - WARNING - Could not geocode Shenandoah, East Baton Rouge Parish, LA
2025-08-23 10:30:33,001 - WARNING - Could not geocode North Baton Rouge, East Baton Rouge Parish, LA
2025-08-23 10:30:34,016 - WARNING - Could not geocode Sherwood Forest, East Baton Rouge Parish, LA
2025-08-23 10:30:34,631 - WARNING - Could not geocode Nicholson, East Baton Rouge Parish, LA
2025-08-23 10:30:35,452 - WARNING - Could not geocode Kleinpeter, East Baton Rouge Parish, LA
2025-08-23 10:30:36,446 - WARNING - Could not geocode Scotlandville, East Baton Rouge Parish, LA
2025-08-23 10:30:38,317 - WARNING - Could not geocode Old South Baton Rouge, East Baton Rouge Parish, LA
2025-08-23 10:30:38,606 - WARNING - Could not geocode Fairwood, East Baton Rouge Parish, LA
2025-08-23 10:30:40,674 - WARNING - Could not geocode Mid City, East Baton Rouge Parish, LA
2025-08-23 10:30:41,185 - WARNING - Could not geocode North Sherwood Forest, East Baton Rouge Parish, LA
2025-08-23 10:30:41,536 - WARNING - Could not geocode Bocage, East Baton Rouge Parish, LA
2025-08-23 10:30:42,414 - WARNING - Could not geocode Inniswold, East Baton Rouge Parish, LA
2025-08-23 10:30:44,155 - WARNING - Could not geocode Louisiana State University, East Baton Rouge Parish, LA
2025-08-23 10:30:44,468 - WARNING - Could not geocode Brookstown, East Baton Rouge Parish, LA
2025-08-23 10:30:45,679 - WARNING - Could not geocode O'Neal, East Baton Rouge Parish, LA
2025-08-23 10:30:46,576 - WARNING - Could not geocode Broadmoor, East Baton Rouge Parish, LA
2025-08-23 10:30:47,636 - WARNING - Could not geocode Mayfair, East Baton Rouge Parish, LA
2025-08-23 10:30:48,579 - WARNING - Could not geocode Goodwood, East Baton Rouge Parish, LA
2025-08-23 10:30:49,478 - WARNING - Could not geocode Brownsfield, East Baton Rouge Parish, LA
2025-08-23 10:30:50,503 - WARNING - Could not geocode Millerville, East Baton Rouge Parish, LA
2025-08-23 10:30:51,444 - WARNING - Could not geocode Drusilla, East Baton Rouge Parish, LA
2025-08-23 10:30:52,756 - WARNING - Could not geocode Park Forest-Oakcrest, East Baton Rouge Parish, LA
2025-08-23 10:30:53,881 - WARNING - Could not geocode Baker, East Baton Rouge Parish, LA
2025-08-23 10:30:54,599 - WARNING - Could not geocode Woodstone, East Baton Rouge Parish, LA
2025-08-23 10:30:55,623 - WARNING - Could not geocode Monticello, East Baton Rouge Parish, LA
2025-08-23 10:30:56,609 - WARNING - Could not geocode Westminster, East Baton Rouge Parish, LA
2025-08-23 10:30:57,399 - WARNING - Could not geocode Stevendale, East Baton Rouge Parish, LA
2025-08-23 10:30:58,494 - WARNING - Could not geocode Southside, East Baton Rouge Parish, LA
2025-08-23 10:31:00,028 - WARNING - Could not geocode Southern University, East Baton Rouge Parish, LA
2025-08-23 10:31:00,537 - WARNING - Could not geocode Fairfields, East Baton Rouge Parish, LA
2025-08-23 10:31:01,449 - WARNING - Could not geocode Delmont Place, East Baton Rouge Parish, LA
2025-08-23 10:31:02,483 - WARNING - Could not geocode Goodwood Homesites, East Baton Rouge Parish, LA
2025-08-23 10:31:04,532 - WARNING - Could not geocode East Fairfields, East Baton Rouge Parish, LA
2025-08-23 10:31:04,533 - WARNING - Could not geocode College Town, East Baton Rouge Parish, LA
2025-08-23 10:31:05,657 - WARNING - Could not geocode Tara, East Baton Rouge Parish, LA
2025-08-23 10:31:06,532 - WARNING - Could not geocode Kenilworth, East Baton Rouge Parish, LA
2025-08-23 10:31:07,706 - WARNING - Could not geocode Smiley Heights, East Baton Rouge Parish, LA
2025-08-23 10:31:08,833 - WARNING - Could not geocode Downtown East, East Baton Rouge Parish, LA
2025-08-23 10:31:09,553 - WARNING - Could not geocode Istrouma, East Baton Rouge Parish, LA
2025-08-23 10:31:10,675 - WARNING - Could not geocode Downtown, East Baton Rouge Parish, LA
2025-08-23 10:31:12,008 - WARNING - Could not geocode Forest Heights, East Baton Rouge Parish, LA
2025-08-23 10:31:13,545 - WARNING - Could not geocode Cortana, East Baton Rouge Parish, LA
2025-08-23 10:31:13,678 - WARNING - Could not geocode Eden Park, East Baton Rouge Parish, LA
2025-08-23 10:31:14,569 - WARNING - Could not geocode Pollard, East Baton Rouge Parish, LA
2025-08-23 10:31:16,623 - WARNING - Could not geocode City Park, East Baton Rouge Parish, LA
2025-08-23 10:31:17,234 - WARNING - Could not geocode Victoria Farms, East Baton Rouge Parish, LA
2025-08-23 10:31:17,434 - WARNING - Could not geocode Woodchase, East Baton Rouge Parish, LA
2025-08-23 10:31:19,688 - WARNING - Could not geocode Valley Park, East Baton Rouge Parish, LA
2025-08-23 10:31:19,775 - WARNING - Could not geocode Legion Village, East Baton Rouge Parish, LA
2025-08-23 10:31:23,783 - WARNING - Could not geocode Bonnabel Place, Jefferson Parish, LA
2025-08-23 10:31:24,909 - WARNING - Could not geocode Pontchartrain Gardens, Jefferson Parish, LA
2025-08-23 10:31:26,039 - WARNING - Could not geocode Ferran Place - Courtland Heights, Jefferson Parish, LA
2025-08-23 10:31:27,265 - WARNING - Could not geocode Airline Park, Jefferson Parish, LA
2025-08-23 10:31:28,085 - WARNING - Could not geocode Delta, Jefferson Parish, LA
2025-08-23 10:31:28,728 - WARNING - Could not geocode Pontchartrain Shores, Jefferson Parish, LA
2025-08-23 10:31:29,723 - WARNING - Could not geocode Bissonet, Jefferson Parish, LA
2025-08-23 10:31:31,043 - WARNING - Could not geocode New Metairie, Jefferson Parish, LA
2025-08-23 10:31:31,975 - WARNING - Could not geocode Whitney-Cecile, Jefferson Parish, LA
2025-08-23 10:31:32,793 - WARNING - Could not geocode Bucktown, Jefferson Parish, LA
2025-08-23 10:31:33,820 - WARNING - Could not geocode Bridgedale, Jefferson Parish, LA
2025-08-23 10:31:34,842 - WARNING - Could not geocode Clearview Transcontinental, Jefferson Parish, LA
2025-08-23 10:31:36,072 - WARNING - Could not geocode Elmwood Park, Jefferson Parish, LA
2025-08-23 10:31:36,619 - WARNING - Could not geocode Metairieville, Jefferson Parish, LA
2025-08-23 10:31:37,915 - WARNING - Could not geocode Metairie Terrace, Jefferson Parish, LA
2025-08-23 10:31:38,940 - WARNING - Could not geocode North Airline Park, Jefferson Parish, LA
2025-08-23 10:31:39,757 - WARNING - Could not geocode Metaire Lakefront, Jefferson Parish, LA
2025-08-23 10:31:40,991 - WARNING - Could not geocode Metairie Club Gardens, Jefferson Parish, LA
2025-08-23 10:31:42,012 - WARNING - Could not geocode South Beverly Knoll, Jefferson Parish, LA
2025-08-23 10:31:42,717 - WARNING - Could not geocode Edenborn-North Hullen, Jefferson Parish, LA
2025-08-23 10:31:47,029 - WARNING - Could not geocode Old Aurora, Orleans Parish, LA
2025-08-23 10:31:48,270 - WARNING - Could not geocode Central City, Orleans Parish, LA
2025-08-23 10:31:50,204 - WARNING - Could not geocode Little Woods, Orleans Parish, LA
2025-08-23 10:31:50,238 - WARNING - Could not geocode Mid-City, Orleans Parish, LA
2025-08-23 10:31:50,715 - WARNING - Could not geocode Audubon, Orleans Parish, LA
2025-08-23 10:31:51,589 - WARNING - Could not geocode Tall Timbers-Brechtel, Orleans Parish, LA
2025-08-23 10:31:52,967 - WARNING - Could not geocode Seventh Ward, Orleans Parish, LA
2025-08-23 10:31:54,403 - WARNING - Could not geocode Village De L'Est, Orleans Parish, LA
2025-08-23 10:31:54,713 - WARNING - Could not geocode Gentilly Terrace, Orleans Parish, LA
2025-08-23 10:31:55,937 - WARNING - Could not geocode Lakeview, Orleans Parish, LA
2025-08-23 10:31:56,664 - WARNING - Could not geocode Read Blvd. East, Orleans Parish, LA
2025-08-23 10:31:58,300 - WARNING - Could not geocode St. Roch, Orleans Parish, LA
2025-08-23 10:31:58,705 - WARNING - Could not geocode Leonidas, Orleans Parish, LA
2025-08-23 10:31:59,828 - WARNING - Could not geocode Behrman, Orleans Parish, LA
2025-08-23 10:32:00,648 - WARNING - Could not geocode Broadmoor, Orleans Parish, LA
2025-08-23 10:32:01,538 - WARNING - Could not geocode Marlyville-Fontainebleau, Orleans Parish, LA
2025-08-23 10:32:02,598 - WARNING - Could not geocode Uptown, Orleans Parish, LA
2025-08-23 10:32:03,809 - WARNING - Could not geocode Plum Orchard, Orleans Parish, LA
2025-08-23 10:32:05,460 - WARNING - Could not geocode St. Claude, Orleans Parish, LA
2025-08-23 10:32:05,776 - WARNING - Could not geocode Milan, Orleans Parish, LA
2025-08-23 10:32:08,020 - WARNING - Could not geocode Read Blvd. West, Orleans Parish, LA
2025-08-23 10:32:08,429 - WARNING - Could not geocode Holly Grove, Orleans Parish, LA
2025-08-23 10:32:08,722 - WARNING - Could not geocode Fillmore, Orleans Parish, LA
2025-08-23 10:32:10,273 - WARNING - Could not geocode West Lake Forest, Orleans Parish, LA
2025-08-23 10:32:10,785 - WARNING - Could not geocode Fairgrounds, Orleans Parish, LA
2025-08-23 10:32:11,600 - WARNING - Could not geocode Treme' Lafitte, Orleans Parish, LA
2025-08-23 10:32:12,743 - WARNING - Could not geocode Gert Town, Orleans Parish, LA
2025-08-23 10:32:14,928 - WARNING - Could not geocode New Aurora-English Turn, Orleans Parish, LA
2025-08-23 10:32:16,116 - WARNING - Could not geocode West Riverside, Orleans Parish, LA
2025-08-23 10:32:16,170 - WARNING - Could not geocode Lower Garden District, Orleans Parish, LA
2025-08-23 10:32:16,597 - WARNING - Could not geocode Milneburg, Orleans Parish, LA
2025-08-23 10:32:17,651 - WARNING - Could not geocode Dillard, Orleans Parish, LA
2025-08-23 10:32:19,184 - WARNING - Could not geocode St. Anthony, Orleans Parish, LA
2025-08-23 10:32:21,034 - WARNING - Could not geocode Lower 9th Ward, Orleans Parish, LA
2025-08-23 10:32:21,234 - WARNING - Could not geocode Pines Village, Orleans Parish, LA
2025-08-23 10:32:21,640 - WARNING - Could not geocode Tulane-Gravier, Orleans Parish, LA
2025-08-23 10:32:22,870 - WARNING - Could not geocode Gentilly Woods, Orleans Parish, LA
2025-08-23 10:32:23,688 - WARNING - Could not geocode East Carollton, Orleans Parish, LA
2025-08-23 10:32:24,918 - WARNING - Could not geocode Irish Channel, Orleans Parish, LA
2025-08-23 10:32:25,633 - WARNING - Could not geocode Bywater, Orleans Parish, LA
2025-08-23 10:32:27,272 - WARNING - Could not geocode Bayou St. John, Orleans Parish, LA
2025-08-23 10:32:28,100 - WARNING - Could not geocode West End, Orleans Parish, LA
2025-08-23 10:32:28,706 - WARNING - Could not geocode Marigny, Orleans Parish, LA
2025-08-23 10:32:29,935 - WARNING - Could not geocode French Quarter, Orleans Parish, LA
2025-08-23 10:32:30,959 - WARNING - Could not geocode East Riverside, Orleans Parish, LA
2025-08-23 10:32:32,189 - WARNING - Could not geocode Central Business District, Orleans Parish, LA
2025-08-23 10:32:34,350 - WARNING - Could not geocode Garden District, Orleans Parish, LA
2025-08-23 10:32:34,747 - WARNING - Could not geocode City Park, Orleans Parish, LA
2025-08-23 10:32:35,772 - WARNING - Could not geocode St. Bernard Area, Orleans Parish, LA
2025-08-23 10:32:36,284 - WARNING - Could not geocode Holy Cross, Orleans Parish, LA
2025-08-23 10:32:36,622 - WARNING - Could not geocode Touro, Orleans Parish, LA
2025-08-23 10:32:37,820 - WARNING - Could not geocode Desire, Orleans Parish, LA
2025-08-23 10:32:38,742 - WARNING - Could not geocode Navarre, Orleans Parish, LA
2025-08-23 10:32:39,873 - WARNING - Could not geocode Whitney, Orleans Parish, LA
2025-08-23 10:32:40,587 - WARNING - Could not geocode Algeirs Point, Orleans Parish, LA
2025-08-23 10:32:43,247 - WARNING - Could not geocode Lake Shore-Lake Vista, Orleans Parish, LA
2025-08-23 10:32:43,452 - WARNING - Could not geocode St. Thomas, Orleans Parish, LA
2025-08-23 10:32:43,556 - WARNING - Could not geocode McDonogh, Orleans Parish, LA
2025-08-23 10:32:44,886 - WARNING - Could not geocode Lakewood, Orleans Parish, LA
2025-08-23 10:32:45,899 - WARNING - Could not geocode Black Pearl, Orleans Parish, LA
2025-08-23 10:32:46,576 - WARNING - Could not geocode Freret, Orleans Parish, LA
2025-08-23 10:32:48,667 - WARNING - Could not geocode Pontchartrain Park, Orleans Parish, LA
2025-08-23 10:32:48,982 - WARNING - Could not geocode Lake Terrace and Oaks, Orleans Parish, LA
2025-08-23 10:32:50,314 - WARNING - Could not geocode US Naval Base, Orleans Parish, LA
2025-08-23 10:32:50,723 - WARNING - Could not geocode Dixon, Orleans Parish, LA
2025-08-23 10:32:51,950 - WARNING - Could not geocode Florida, Orleans Parish, LA
2025-08-23 10:32:53,180 - WARNING - Could not geocode Lake Catherine, Orleans Parish, LA
2025-08-23 10:32:57,276 - WARNING - Could not geocode Booker T Washington, Ouachita Parish, LA
2025-08-23 10:32:58,198 - WARNING - Could not geocode South Riverfront, Ouachita Parish, LA
2025-08-23 10:32:59,325 - WARNING - Could not geocode University Area, Ouachita Parish, LA
2025-08-23 10:33:00,451 - WARNING - Could not geocode Garden District, Ouachita Parish, LA
2025-08-23 10:33:01,087 - WARNING - Could not geocode Midtown, Ouachita Parish, LA
2025-08-23 10:33:03,050 - WARNING - Could not geocode Lakeshore, Ouachita Parish, LA
