Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment,ROI,Current_Value,CountyName,State,City,Price_Per_Sqft,Bed_Bath_Ratio,Lot_Size_Sqft
"1305, 20th Street, Potrero Hill, San Francisco, CA 94102",37.754907,-122.389383,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1905,2476,2,3,7486,2992443,37405,0,1,Central Heating,Mini Split,"Refrigerator, Dryer, Washer, Garbage Disposal, Microwave","Spacious backyard, Close to restaurants, Built-in storage, Tile floors",Charter Schools,81,76,2021-07-01,2441376,5659,5.55,2992443,San Francisco,CA,Potrero Hill,1208.579563812601,0.6666666666666666,7486
"5054, 22nd Street, Dogpatch, San Francisco, CA 94102",37.761883,-122.386698,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2002,2730,3,2,9079,3369271,42115,0,2,Baseboard,Window Unit,"Oven, Dishwasher, Refrigerator, Dryer, Garbage Disposal","Private backyard, Updated kitchen, Laminate floors",Charter Schools,74,80,2023-10-19,2901628,6372,5.08,3369271,San Francisco,CA,Dogpatch,1234.1652014652016,1.5,9079
"9302, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.763542,-122.375659,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2537,3,4,6637,2907847,36348,0,2,Baseboard,Evaporative,"Microwave, Oven, Garbage Disposal, Dishwasher, Washer","Close to parks, Updated kitchen, Tile floors, Private backyard",Charter Schools,80,74,2021-06-30,2210221,5500,3.59,2907847,San Francisco,CA,Dogpatch,1146.1754040204967,0.75,6637
"7540, Illinois Street, Dogpatch, San Francisco, CA 94102",37.760636,-122.373806,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2001,2285,3,3,7084,3408352,42604,0,2,Wall Unit,None,"Washer, Garbage Disposal, Dishwasher, Dryer, Oven","Close to shopping, Built-in storage, Spacious backyard, Carpet floors, Updated kitchen",San Francisco Archdiocese,74,71,2021-09-27,2570995,6446,4.37,3408352,San Francisco,CA,Dogpatch,1491.6201312910284,1.0,7084
"3750, 20th Street, Dogpatch, San Francisco, CA 94102",37.764113,-122.3792,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2011,2819,2,3,8894,3201606,40020,0,0,Wall Unit,Evaporative,"Dryer, Dishwasher, Microwave, Garbage Disposal, Refrigerator","Tile floors, Fireplace, Close to parks",Charter Schools,81,68,2022-06-03,2500964,6056,4.94,3201606,San Francisco,CA,Dogpatch,1135.7240156083717,0.6666666666666666,8894
"4162, Illinois Street, Dogpatch, San Francisco, CA 94102",37.769465,-122.37958,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2002,2146,2,3,7661,2519008,31487,0,1,Central Heating,None,"Dishwasher, Garbage Disposal, Refrigerator, Dryer, Microwave","Tile floors, Updated kitchen, High ceilings",San Francisco Unified School District,83,74,2023-10-16,2210188,4763,4.45,2519008,San Francisco,CA,Dogpatch,1173.8154706430569,0.6666666666666666,7661
"8400, 3rd Street, Dogpatch, San Francisco, CA 94102",37.76112,-122.380972,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2562,4,3,7244,3457377,43217,0,2,Forced Air,Mini Split,"Oven, Dryer, Garbage Disposal, Washer, Refrigerator","Carpet floors, Updated kitchen, Close to restaurants",San Francisco Archdiocese,81,70,2020-09-30,2842485,6539,3.92,3457377,San Francisco,CA,Dogpatch,1349.483606557377,1.3333333333333333,7244
"7499, 3rd Street, Dogpatch, San Francisco, CA 94102",37.768008,-122.379971,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2003,1848,3,3,6625,2770095,34626,0,2,Baseboard,Mini Split,"Dryer, Washer, Microwave, Oven","Close to public transportation, Spacious backyard, Fireplace, Carpet floors",Charter Schools,73,80,2021-05-10,2448396,5239,3.66,2770095,San Francisco,CA,Dogpatch,1498.969155844156,1.0,6625
"8382, 22nd Street, Dogpatch, San Francisco, CA 94102",37.76885,-122.377934,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2009,1960,4,4,7723,2777498,34718,563,1,Central Heating,Mini Split,"Garbage Disposal, Dishwasher, Dryer","Built-in storage, Updated kitchen, Laminate floors, Spacious backyard",Private Schools,74,77,2024-03-17,2410456,5253,3.52,2777498,San Francisco,CA,Dogpatch,1417.0908163265306,1.0,7723
"2131, Illinois Street, Dogpatch, San Francisco, CA 94102",37.768466,-122.382394,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2014,2169,3,3,5061,2939562,36744,0,2,Wall Unit,Evaporative,"Dryer, Dishwasher, Refrigerator, Washer, Garbage Disposal","Close to parks, Landscaped backyard, Carpet floors, Fireplace, Modern kitchen",Private Schools,70,78,2023-05-13,2262886,5559,4.56,2939562,San Francisco,CA,Dogpatch,1355.2614107883817,1.0,5061
"8396, 22nd Street, Dogpatch, San Francisco, CA 94102",37.762382,-122.38436,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2012,1956,4,4,7116,2004744,25059,625,1,Baseboard,Window Unit,"Washer, Dishwasher, Oven, Garbage Disposal","Landscaped backyard, Laminate floors, Built-in storage, Updated kitchen",San Francisco Unified School District,71,73,2021-01-03,1667841,3791,4.21,2004744,San Francisco,CA,Dogpatch,1024.920245398773,1.0,7116
"4507, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.766,-122.376488,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2017,2750,4,3,7898,3067047,38338,0,2,Radiant,Mini Split,"Oven, Garbage Disposal, Dishwasher","Renovated kitchen, Close to parks, Spacious backyard, Built-in storage",Private Schools,76,77,2024-06-11,2541388,5800,4.62,3067047,San Francisco,CA,Dogpatch,1115.2898181818182,1.3333333333333333,7898
"2178, Illinois Street, Dogpatch, San Francisco, CA 94102",37.762822,-122.387393,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2010,2555,4,4,9059,3043337,38041,0,1,Radiant,Mini Split,"Microwave, Dishwasher, Oven, Garbage Disposal, Washer","Close to parks, Built-in storage, Laminate floors, Spacious backyard",San Francisco Archdiocese,76,73,2021-01-05,2303673,5756,5.18,3043337,San Francisco,CA,Dogpatch,1191.129941291585,1.0,9059
"9271, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.767644,-122.370475,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2020,2701,4,4,9212,2731734,34146,0,1,Forced Air,Window Unit,"Refrigerator, Dryer, Microwave, Oven","Hardwood floors, Built-in storage, Modern kitchen",Charter Schools,70,67,2023-11-01,2359003,5166,4.75,2731734,San Francisco,CA,Dogpatch,1011.3787486116253,1.0,9212
"7560, 3rd Street, Dogpatch, San Francisco, CA 94102",37.765222,-122.387069,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2020,2139,2,1,7774,2510171,31377,0,0,Wall Unit,Mini Split,"Microwave, Oven, Dishwasher, Garbage Disposal, Dryer","Close to public transportation, Updated kitchen, Spacious backyard, Carpet floors, Fireplace",San Francisco Unified School District,79,69,2022-04-28,1860066,4746,5.19,2510171,San Francisco,CA,Dogpatch,1173.525479195886,2.0,7774
"4348, 3rd Street, Dogpatch, San Francisco, CA 94102",37.768252,-122.389197,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2007,2843,3,2,10559,3291700,41146,0,1,Baseboard,Window Unit,"Dryer, Oven, Washer","Laminate floors, Private backyard, Close to restaurants",Charter Schools,76,68,2022-03-01,2881388,6225,4.45,3291700,San Francisco,CA,Dogpatch,1157.8262398874429,1.5,10559
"6232, Illinois Street, Dogpatch, San Francisco, CA 94102",37.764716,-122.375303,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2015,2963,2,1,8187,2587551,32344,0,2,Radiant,Mini Split,"Dishwasher, Refrigerator, Dryer, Oven, Microwave, Washer","Fireplace, Renovated kitchen, Close to parks, Landscaped backyard, Hardwood floors",San Francisco Archdiocese,76,76,2021-06-20,2056892,4894,5.16,2587551,San Francisco,CA,Dogpatch,873.2875464056699,2.0,8187
"3517, 20th Street, Dogpatch, San Francisco, CA 94102",37.769642,-122.38112,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2010,2533,3,4,5367,2256202,28202,0,0,Baseboard,Mini Split,"Microwave, Garbage Disposal, Dishwasher","Close to shopping, Spacious backyard, Hardwood floors, Modern kitchen",San Francisco Archdiocese,78,80,2024-04-09,1638748,4267,4.33,2256202,San Francisco,CA,Dogpatch,890.7232530596131,0.75,5367
"8582, 20th Street, Dogpatch, San Francisco, CA 94102",37.760164,-122.383611,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2005,2609,4,4,10273,2145705,26821,0,1,Radiant,Window Unit,"Garbage Disposal, Refrigerator, Oven, Dishwasher, Dryer, Microwave","Modern kitchen, Spacious backyard, Close to parks, Fireplace, Hardwood floors",Private Schools,83,79,2020-10-08,1882648,4058,3.71,2145705,San Francisco,CA,Dogpatch,822.4243004982752,1.0,10273
"5109, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.761235,-122.373831,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2959,4,4,6109,2207526,27594,706,0,Forced Air,Central Air,"Dishwasher, Garbage Disposal, Dryer, Washer, Refrigerator, Microwave","Fireplace, Close to public transportation, Carpet floors",Private Schools,85,71,2023-01-24,1785736,4174,4.25,2207526,San Francisco,CA,Dogpatch,746.0378506252113,1.0,6109
"7144, Illinois Street, Dogpatch, San Francisco, CA 94102",37.766414,-122.375109,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2490,2,3,7954,3499083,43738,0,2,Wall Unit,Central Air,"Oven, Washer, Garbage Disposal, Dishwasher","Carpet floors, Landscaped backyard, Renovated kitchen",San Francisco Unified School District,84,70,2022-08-20,2712720,6617,3.61,3499083,San Francisco,CA,Dogpatch,1405.25421686747,0.6666666666666666,7954
"8738, 20th Street, Dogpatch, San Francisco, CA 94102",37.769002,-122.371273,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2003,2734,2,1,10459,3495596,43694,0,1,Central Heating,Window Unit,"Dryer, Refrigerator, Microwave, Oven","Close to restaurants, Landscaped backyard, Carpet floors, Built-in storage",Private Schools,74,75,2024-03-05,2816580,6611,4.3,3495596,San Francisco,CA,Dogpatch,1278.5647403072421,2.0,10459
"6829, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.765121,-122.3728,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2008,2677,3,3,9555,2409919,30123,0,2,Forced Air,Window Unit,"Refrigerator, Garbage Disposal, Oven, Washer, Dryer","Close to restaurants, Built-in storage, Hardwood floors, Landscaped backyard, Updated kitchen",San Francisco Unified School District,73,69,2022-05-11,2061181,4558,3.82,2409919,San Francisco,CA,Dogpatch,900.2312289876728,1.0,9555
"5787, 22nd Street, Dogpatch, San Francisco, CA 94102",37.769257,-122.384219,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2013,2244,4,3,6826,3379916,42248,529,0,Baseboard,Mini Split,"Garbage Disposal, Oven, Dryer, Dishwasher","Close to restaurants, Built-in storage, Laminate floors, Updated kitchen",San Francisco Unified School District,83,75,2021-12-04,2459625,6392,4.56,3379916,San Francisco,CA,Dogpatch,1506.2014260249555,1.3333333333333333,6826
"1818, 3rd Street, Dogpatch, San Francisco, CA 94102",37.760528,-122.386789,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2013,2,3,6351,3050195,38127,0,0,Baseboard,Central Air,"Garbage Disposal, Microwave, Refrigerator, Washer","Private backyard, Updated kitchen, Hardwood floors, Close to public transportation, High ceilings",San Francisco Unified School District,80,68,2022-01-19,2631344,5768,3.46,3050195,San Francisco,CA,Dogpatch,1515.248385494287,0.6666666666666666,6351
"2522, 22nd Street, Dogpatch, San Francisco, CA 94102",37.769796,-122.371926,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2359,2,1,9093,2881158,36014,0,2,Baseboard,Evaporative,"Oven, Refrigerator, Dishwasher, Garbage Disposal","Carpet floors, Close to shopping, Updated kitchen, Spacious backyard, High ceilings",San Francisco Archdiocese,77,72,2022-08-30,2262569,5449,4.16,2881158,San Francisco,CA,Dogpatch,1221.347181008902,2.0,9093
"1350, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79687,-122.415063,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1938,3244,5,4,9976,3309996,41374,0,0,Baseboard,Central Air,"Washer, Garbage Disposal, Refrigerator, Dishwasher, Oven","Fireplace, Modern kitchen, Carpet floors",San Francisco Archdiocese,87,79,2023-04-18,2486234,6260,7.75,3309996,San Francisco,CA,Russian Hill,1020.34401972873,1.25,9976
"3373, Lombard Street, Russian Hill, San Francisco, CA 94102",37.793478,-122.413149,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1929,2702,5,4,6903,3921033,49012,756,2,Baseboard,None,"Refrigerator, Washer, Dishwasher, Oven","Fireplace, Close to public transportation, Spacious backyard, Hardwood floors",Private Schools,82,76,2020-11-26,2800681,7416,6.09,3921033,San Francisco,CA,Russian Hill,1451.159511472983,1.25,6903
"1608, Green Street, Russian Hill, San Francisco, CA 94102",37.79317,-122.411529,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1930,3118,4,4,6733,3270443,40880,0,2,Central Heating,None,"Washer, Dishwasher, Dryer","Close to public transportation, Laminate floors, Private backyard, Modern kitchen, Fireplace",Private Schools,87,81,2021-09-01,2648088,6185,6.84,3270443,San Francisco,CA,Russian Hill,1048.8912764592687,1.0,6733
"9311, Union Street, Russian Hill, San Francisco, CA 94102",37.799723,-122.401153,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1932,3868,5,4,14981,3469186,43364,0,2,Wall Unit,Evaporative,"Refrigerator, Dryer, Washer, Dishwasher","Close to public transportation, Tile floors, Modern kitchen",Charter Schools,86,77,2022-11-03,2890387,6561,6.96,3469186,San Francisco,CA,Russian Hill,896.8940020682523,1.25,14981
"4027, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79499,-122.411804,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1897,3015,4,3,7041,3690500,46131,351,1,Forced Air,None,"Oven, Dishwasher, Dryer","Concrete floors, Spacious backyard, High ceilings",San Francisco Unified School District,86,76,2021-06-08,3247934,6980,7.26,3690500,San Francisco,CA,Russian Hill,1224.0464344941956,1.3333333333333333,7041
"5438, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796387,-122.418126,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1931,2840,5,4,8915,3487015,43587,0,1,Radiant,Window Unit,"Washer, Dryer, Microwave","Updated kitchen, Spacious backyard, High ceilings",San Francisco Unified School District,86,83,2022-12-17,2548097,6595,6.58,3487015,San Francisco,CA,Russian Hill,1227.8221830985915,1.25,8915
"1924, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.795098,-122.4133,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1938,3706,3,2,7944,3920309,49003,0,2,Radiant,Central Air,"Dryer, Garbage Disposal, Dishwasher","Spacious backyard, Laminate floors, Fireplace, Renovated kitchen, Close to restaurants",Charter Schools,82,82,2023-06-28,2863761,7414,6.6,3920309,San Francisco,CA,Russian Hill,1057.8275769023205,1.5,7944
"3186, Green Street, Russian Hill, San Francisco, CA 94102",37.798509,-122.413023,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1916,3214,3,3,12335,3150835,39385,282,1,Wall Unit,None,"Dryer, Garbage Disposal, Microwave","High ceilings, Carpet floors, Modern kitchen, Spacious backyard, Close to public transportation",Charter Schools,85,78,2024-02-14,2718206,5959,6.67,3150835,San Francisco,CA,Russian Hill,980.3469197261979,1.0,12335
"5041, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796622,-122.410529,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1888,2516,5,4,7263,2527367,31592,695,0,Forced Air,None,"Refrigerator, Dryer, Garbage Disposal, Washer, Microwave, Dishwasher","Renovated kitchen, Built-in storage, Spacious backyard",San Francisco Unified School District,89,85,2022-10-12,2213930,4780,7.7,2527367,San Francisco,CA,Russian Hill,1004.5178855325914,1.25,7263
"3274, Lombard Street, Russian Hill, San Francisco, CA 94102",37.796478,-122.409665,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1926,3878,3,2,14797,3918610,48982,380,1,Radiant,Window Unit,"Washer, Microwave, Dryer","Modern kitchen, Tile floors, Close to restaurants",San Francisco Archdiocese,84,80,2021-07-06,3331851,7411,7.86,3918610,San Francisco,CA,Russian Hill,1010.4718927282104,1.5,14797
"4858, Filbert Street, Russian Hill, San Francisco, CA 94102",37.797353,-122.415135,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1911,3497,5,4,11017,2673098,33413,0,1,Forced Air,None,"Refrigerator, Oven, Dishwasher","Updated kitchen, Hardwood floors, High ceilings",San Francisco Unified School District,83,85,2021-08-03,1993512,5055,6.91,2673098,San Francisco,CA,Russian Hill,764.3974835573349,1.25,11017
"7337, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.791535,-122.405547,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1922,2681,5,4,7525,2607384,32592,0,0,Baseboard,None,"Washer, Dryer, Microwave, Garbage Disposal","Fireplace, Landscaped backyard, Close to parks",San Francisco Archdiocese,90,82,2024-08-05,1866010,4931,6.82,2607384,San Francisco,CA,Russian Hill,972.5415889593436,1.25,7525
"1521, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.79135,-122.408283,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1886,2958,4,4,7676,2827849,35348,0,0,Central Heating,Central Air,"Dryer, Washer, Microwave, Refrigerator, Oven","Updated kitchen, Close to shopping, Spacious backyard, Built-in storage",Charter Schools,89,85,2022-08-16,2245014,5348,6.61,2827849,San Francisco,CA,Russian Hill,956.000338066261,1.0,7676
"4184, Green Street, Russian Hill, San Francisco, CA 94102",37.798578,-122.419621,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1929,2852,4,4,6569,3746443,46830,0,1,Wall Unit,Window Unit,"Oven, Refrigerator, Microwave, Garbage Disposal, Dryer","Close to public transportation, Renovated kitchen, Spacious backyard, Carpet floors",San Francisco Unified School District,87,77,2022-03-31,3356928,7086,7.0,3746443,San Francisco,CA,Russian Hill,1313.6195652173913,1.0,6569
"8912, Chestnut Street, Russian Hill, San Francisco, CA 94102",37.790535,-122.408951,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1907,2776,4,4,9224,3602743,45034,0,2,Baseboard,None,"Washer, Dishwasher, Garbage Disposal, Dryer, Microwave","Private backyard, Tile floors, Built-in storage, Close to public transportation",San Francisco Unified School District,80,83,2023-03-31,2993142,6814,6.43,3602743,San Francisco,CA,Russian Hill,1297.818083573487,1.0,9224
"7194, Green Street, Russian Hill, San Francisco, CA 94102",37.796591,-122.415395,Russian Hill,2025-08-31,Single Family Home,Victorian/Classic,1897,3345,4,3,9338,2788081,34851,722,2,Baseboard,Mini Split,"Refrigerator, Dryer, Microwave, Washer, Dishwasher","Fireplace, Private backyard, Close to public transportation, Updated kitchen",Charter Schools,88,85,2023-03-26,2331808,5273,7.93,2788081,San Francisco,CA,Russian Hill,833.5070254110612,1.3333333333333333,9338
